Registration_number,Flag,Latitude,Longitude,Altitude,Direction,Speed,Flight_number,Flight_icao,Flight_iata,Departure_icao,Departure_iata,Arrival_icao,Arrival_iata,Airline_icao,Airline_iata,Aircraft_icao,Updated,Status
G-VTOM,UK,54.75,-54.9,11582,262,861,129R,VIR129R,VS129,EGLL,LHR,KTPA,TPA,VIR,VS,A339,1688586783,en-route
3B-NBQ,MU,21.98,38.13,11582,162,883,15,MAU15,MK15,LFPG,CDG,FIMP,MRU,MAU,MK,A359,1688586783,en-route
EP-MMR,IR,28.07,61.85,11582,298,913,50,IRM50,W550,VTBS,BKK,OIIE,IKA,IRM,W5,A346,1688586783,en-route
OH-LTP,FI,56.97,-57.99,11581,238,835,15,FIN15,AY15,EFHK,HEL,KJFK,JFK,FIN,AY,A333,1688586783,en-route
TC-LCC,TR,10.72,-5.07,11574,213,846,537,THY537,TK537,DFFD,OUA,GUCY,CKY,THY,TK,B38M,1688586783,en-route
HZ-FAX,SA,37.77,43.58,11285,0,940,574,FAD574,F3574,LTFM,IST,OERK,RUH,FAD,F3,A20N,1688586783,en-route
A6-EVD,AE,50.8,-32.85,11278,77,979,76F,UAE76F,EK204,KJFK,JFK,OMDB,DXB,UAE,EK,A388,1688586783,en-route
N831AA,US,55.24,-21.68,11278,97,961,90,AAL90,AA90,KORD,ORD,EGLL,LHR,AAL,AA,B789,1688586783,en-route
RA-73805,RU,46.52,61.77,11277,134,877,2991,SVR2991,U62991,UWKD,KZN,UTDL,LBD,SVR,U6,A320,1688586783,en-route
OO-SNO,BE,41.804,35.906,11277,100,933,2899,BEL2899,SN2899,EBBR,BRU,UDYZ,EVN,BEL,SN,A320,1688586783,en-route
TC-JNZ,TR,47.79,-46.55,11277,72,951,4,THY4,TK4,KJFK,JFK,LTFM,IST,THY,TK,A333,1688586783,en-route
TC-RBY,TR,34.19,45.18,11277,162,870,614,PGT614,PC614,LTFJ,SAW,OTHH,DOH,PGT,PC,A21N,1688586783,en-route
TC-SOL,TR,38.33,39.22,11277,116,888,7N,SXS7N,XQ9282,LTBJ,ADB,LTCC,DIY,SXS,XQ,B38M,1688586783,en-route
TU-TSW,CI,-5.06,22.45,11277,133,875,902,VRE902,HF902,FZAA,FIH,FAOR,JNB,VRE,HF,A320,1688586783,en-route
N78001,US,54.77,-50.93,11277,247,890,331,UAL331,UA331,LFPG,CDG,KIAD,IAD,UAL,UA,B772,1688586783,en-route
RA-73251,RU,54.55,75.74,11277,79,748,322,TYA322,Y7322,URSS,AER,UNKL,KJA,TYA,Y7,B738,1688586783,en-route
A7-BFE,QA,53.18,-26.75,11277,82,963,14P,QTR14P,QR8917,KDFW,DFW,EBLG,LGG,QTR,QR,B77L,1688586783,en-route
N26909,US,53.24,-59.16,11277,237,914,986,UAL986,UA986,LFPG,CDG,KORD,ORD,UAL,UA,B788,1688586783,en-route
F-GZNP,FR,22.19,66.12,11277,112,870,212,AFR212,AF212,LFPG,CDG,VABB,BOM,AFR,AF,B77W,1688586783,en-route
A4O-MB,OM,18.18,55.47,11277,33,803,922,OMA922,WY922,OOSA,SLL,OOMS,MCT,OMA,WY,B38M,1688586783,en-route
TF-AMP,IS,-18.35,24.03,11277,156,724,582,ABD582,CC582,EBLG,LGG,FAOR,JNB,ABD,CC,B744,1688586783,en-route
D-ABVW,DE,28.48,70.89,11277,89,933,760,DLH760,LH760,EDDF,FRA,VIDP,DEL,DLH,LH,B744,1688586783,en-route
A7-BCV,QA,14.89,53.22,11277,31,881,1384,QTR1384,QR1384,HUEN,EBB,OTHH,DOH,QTR,QR,B788,1688586783,en-route
PR-GGH,BR,-20.94,-44.48,11269,35,944,9000,GLO9000,G39000,SBGR,GRU,SBPS,BPS,GLO,G3,B738,1688586783,en-route
A6-BLM,AE,26.96,63.11,11269,89,924,878,ETD878,EY878,OMAA,AUH,RJAA,NRT,ETD,EY,B789,1688586783,en-route
N821AN,US,52.72,-51.19,11269,66,974,132,AAL132,AA132,KDFW,DFW,EIDW,DUB,AAL,AA,B789,1688586783,en-route
RA-73491,RU,46.3,54.75,11269,52,851,5102,SBI5102,S75102,URSS,AER,UNNT,OVB,SBI,S7,A20N,1688586783,en-route
ET-AYL,ET,-3.51,35.95,11269,24,807,3848,ETH3848,ET3848,FBSK,GBE,,,ETH,ET,B738,1688586783,en-route
TU-VAI,CI,10.61,-14.46,11140,140,761,,,,GGOV,OXB,DIAP,ABJ,,,GLF4,1688586783,en-route
VT-IFQ,IN,19.05,63.45,10980,303,864,1473,IGO1473,6E1473,VOCL,CCJ,OMDB,DXB,IGO,6E,A320,1688586783,en-route
N661UA,US,54.17,-44.65,10974,250,850,925,UAL925,UA925,EGLL,LHR,KIAD,IAD,UAL,UA,B763,1688586783,en-route
A6-FPB,AE,54.47,30.81,10972,264,735,1715,FDB1715,FZ1715,OMDB,DXB,UMMS,MSQ,FDB,FZ,B38M,1688586783,en-route
VT-MXA,IN,22.73,62.38,10972,292,907,13,SEJ13,SG13,VABB,BOM,OMDB,DXB,SEJ,SG,B38M,1688586783,en-route
TS-IMZ,TN,20.52,2.53,10972,207,881,397,TAR397,TU397,DTTA,TUN,DFFD,OUA,TAR,TU,A20N,1688586783,en-route
LX-OCV,LU,52.61,-57.51,10972,234,855,34V,CLX34V,CV6443,ELLX,LUX,KIND,IND,CLX,CV,B744,1688586783,en-route
VT-AYB,IN,15.73,68.78,10972,303,866,343,AXB343,IX343,VOCL,CCJ,OMDB,DXB,AXB,IX,B738,1688586783,en-route
F-GZNJ,FR,-5.85,-30.66,10972,212,888,442,AFR442,AF442,LFPG,CDG,SBGL,GIG,AFR,AF,B77W,1688586783,en-route
ET-ASJ,ET,4.97,36.72,10972,213,870,843,ETH843,ET843,HAAB,ADD,FZAA,FIH,ETH,ET,B738,1688586783,en-route
N798UA,US,52.51,-59.41,10972,227,892,169,UAL169,UA169,LIPZ,VCE,KEWR,EWR,UAL,UA,B772,1688586783,en-route
6V-AMB,SN,11.0,-15.45,10972,319,877,214,SZN214,HC214,GFLL,FNA,GBYD,BJL,SZN,HC,A319,1688586783,en-route
PH-BVI,NL,31.43,-53.31,10972,221,946,171,KLM171,KL735,EHAM,AMS,TNCC,CUR,KLM,KL,B77W,1688586783,en-route
A7-BFL,QA,51.66,-58.03,10972,240,829,78R,QTR78R,QR8115,LIMC,MXP,KORD,ORD,QTR,QR,B77L,1688586783,en-route
9H-MLW,DE,42.155,5.368,10972,39,926,6ZR,EWG6ZR,EW2587,LEPA,PMI,EDDS,STR,EWG,EW,A320,1688586783,en-route
SU-AAD,AE,26.67,38.65,10972,284,881,338,RBG338,E5338,OERK,RUH,HEBA,HBE,ABY,E5,A320,1688586783,en-route
HZ-NS54,SA,26.15,40.42,10972,285,888,265,KNE265,XY265,OERK,RUH,HECA,CAI,KNE,XY,A20N,1688586783,en-route
YI-BAN,IQ,35.21,50.36,10972,252,796,566,FBA566,IF566,OIMM,MHD,ORBI,BGW,FBA,IF,B737,1688586783,en-route
TC-LCJ,TR,21.18,38.33,10972,161,833,2HT,THY2HT,TK605,LTFM,IST,HTZA,ZNZ,THY,TK,B38M,1688586783,en-route
N595QS,US,47.05,-108.42,13716,270,703,595,EJA595,,KHYA,HYA,,,EJA,1I,C68A,1688586783,en-route
N753GJ,FI,21.57,-68.94,13716,127,766,,,,KRIC,RIC,TJSJ,SJU,FCM,N7,C560,1688586783,en-route
N125QS,US,58.15,-35.24,13107,276,874,,,,LFMN,NCE,KTEB,TEB,EJA,N1,GLEX,1688586783,en-route
9H-VJD,MT,57.86,-113.36,13106,291,863,732,VJT732,,KPHL,PHL,PANC,ANC,VJT,,GLEX,1688586783,en-route
N98FX,US,36.5,-126.8,13106,250,740,98,LXJ98,,KSFO,SFO,PHOG,OGG,LXJ,,GLEX,1688586783,en-route
9H-VJA,MT,58.19,-106.8,13098,231,901,719,VJT719,,LIRF,FCO,KPDX,PDX,VJT,,GLEX,1688586783,en-route
HB-JFP,CH,39.0,118.45,12527,102,1107,,,,LSGG,GVA,RJBB,KIX,PJS,PP,GLF6,1688586783,en-route
N304RJ,SV,27.74,-85.36,12496,99,890,,,,KBTR,BTR,KFLL,FLL,VOS,N3,CL30,1688586783,en-route
9V-SGF,SG,54.02,-96.33,12496,121,955,24,SIA24,SQ24,WSSS,SIN,KJFK,JFK,SIA,SQ,A359,1688586783,en-route
9V-SMC,SG,-4.79,91.75,12496,61,833,479,SIA479,SQ479,FAOR,JNB,WSSS,SIN,SIA,SQ,A359,1688586783,en-route
N54TP,CA,41.7,-108.01,12496,132,779,,,,KJAC,JAC,,,NRL,N5,C560,1688586783,en-route
UK78703,UZ,43.61,84.79,12222,237,783,502,UZB502,HY502,ZBAA,PEK,UTTT,TAS,UZB,HY,B788,1688586783,en-route
N407FX,US,22.81,-66.33,12192,349,831,407,LXJ407,,TJIG,SIG,KFRG,FRG,LXJ,,E545,1688586783,en-route
A6-FMB,AE,57.88,33.75,12192,325,800,5WF,FDB5WF,FZ991,OMDB,DXB,ULLI,LED,FDB,FZ,B38M,1688586783,en-route
9H-VISTA,MT,0.8,-73.87,12192,312,918,725,VJT725,,SBPA,POA,,,VJT,,GL7T,1688586783,en-route
N806NW,US,53.08,-70.92,12192,237,820,165,DAL165,DL165,EHAM,AMS,KMSP,MSP,DAL,DL,A333,1688586783,en-route
HL8075,KR,65.07,-159.56,12192,249,840,252,KAL252,KE252,KJFK,JFK,RKSI,ICN,KAL,KE,B77L,1688586783,en-route
C-GUBL,CA,53.5,-61.52,12192,226,881,695,TSC695,TS695,LGAV,ATH,CYYZ,YYZ,TSC,TS,A332,1688586783,en-route
N850GT,US,57.15,-109.78,12192,292,874,8707,GTI8707,5Y8707,KORD,ORD,PANC,ANC,GTI,5Y,B748,1688586783,en-route
N714TS,FI,38.61,-117.11,12192,218,679,,,,KBZN,BZN,KVNY,VNY,FCM,N7,LJ60,1688586783,en-route
N296WN,US,23.31,-107.09,12192,326,848,764,SWA764,WN764,MMPR,PVR,KSNA,SNA,SWA,WN,B737,1688586783,en-route
C-FNOI,CA,49.1,-86.22,12184,291,813,323,ACA323,AC323,CYUL,YUL,CYYC,YYC,ACA,AC,B789,1688586783,en-route
C-GKKN,CA,62.49,-99.65,12184,221,926,9,WJA9,WS9,LFPG,CDG,CYYC,YYC,WJA,WS,B789,1688586783,en-route
RA-02747,RU,61.61,82.44,11894,72,833,9004,JIC9004,,USCC,CEK,,,JIC,,E35L,1688586783,en-route
N124FE,US,12.25,-75.26,11894,163,788,205,FDX205,FX205,KMIA,MIA,SKBO,BOG,FDX,FX,B763,1688586783,en-route
N679DA,US,22.67,-70.47,11894,127,848,1882,DAL1882,DL1882,KATL,ATL,TJSJ,SJU,DAL,DL,B752,1688586783,en-route
G-XLED,UK,50.17,-61.17,11887,225,863,13G,BAW13G,BA213,EGLL,LHR,KBOS,BOS,BAW,BA,A388,1688586783,en-route
C-GJWS,CA,48.19,-89.21,11887,113,913,430,WJA430,WS430,CYEG,YEG,CYYZ,YYZ,WJA,WS,B738,1688586783,en-route
B-2075,CN,59.83,69.56,11887,101,909,2530,CSG2530,,EGSS,STN,ZGGG,CAN,CSG,,B77L,1688586783,en-route
RA-73262,RU,67.74,115.84,11887,98,870,476,SYL476,R3476,UUWW,VKO,UEEE,YKS,SYL,R3,B737,1688586783,en-route
OH-LWP,FI,76.74,-166.93,11887,0,961,62,FIN62,AY62,RJTT,HND,EFHK,HEL,FIN,AY,A359,1688586783,en-route
N670DN,US,24.74,-85.7,11887,31,807,591,DAL591,DL591,MMUN,CUN,KATL,ATL,DAL,DL,B752,1688586783,en-route
JA866J,JP,51.95,-93.43,11887,130,953,8,JAL8,JL8,RJAA,NRT,KBOS,BOS,JAL,JL,B789,1688586783,en-route
N774SA,UK,64.27,-58.72,11887,75,996,423,PAC423,PO423,KLAX,LAX,EDDP,LEJ,DHK,PO,B77L,1688586783,en-route
G-YMME,UK,30.48,-68.35,11887,245,875,2203,BAW2203,BA2203,EGKK,LGW,MMUN,CUN,BAW,BA,B772,1688586783,en-route
C-FRSE,CA,59.97,-120.01,11879,196,935,839,ACA839,AC839,EDDF,FRA,CYVR,YVR,ACA,AC,B789,1688586783,en-route
N27959,US,68.18,-106.84,11879,215,972,939,UAL939,UA939,EGLL,LHR,KSFO,SFO,UAL,UA,B789,1688586783,en-route
TC-JOU,TR,41.83,92.63,11612,315,727,6233,THY6233,TK6233,VMMC,MFM,UAFM,FRU,THY,TK,A332,1688586783,en-route
B-2422,CN,32.28,114.63,11612,184,918,7532,CSS7532,O37532,KLAX,LAX,ZGSZ,SZX,CSS,O3,B744,1688586783,en-route
CC-BLA,CL,-36.87,-72.05,11590,13,766,32,LAN32,LA32,SCTC,ZCO,SCEL,SCL,LAN,LA,A320,1688586783,en-route
N787UA,US,61.04,-107.8,11582,226,914,45,UAL45,UA45,LSZH,ZRH,KSFO,SFO,UAL,UA,B772,1688586783,en-route
F-GSPF,FR,23.21,-69.1,11582,226,868,474,AFR474,AF474,LFPG,CDG,MPTO,PTY,AFR,AF,B772,1688586783,en-route
C-GUDH,CA,66.1,-90.65,11582,240,920,7,WJA7,WS7,LEBL,BCN,CYYC,YYC,WJA,WS,B789,1688586783,en-route
N552NW,US,23.89,-72.55,11582,306,850,1950,DAL1950,DL1950,TIST,STT,KATL,ATL,DAL,DL,B752,1688586783,en-route
C-FWSX,CA,50.6,-92.39,11582,289,788,661,WJA661,WS661,CYYZ,YYZ,CYYC,YYC,WJA,WS,B737,1688586783,en-route
N864AM,US,25.0,-91.66,11582,329,738,,,,MROC,SJO,KDFW,DFW,NCR,N8,H25B,1688586783,en-route
LV-KFQ,AR,-2.42,-70.08,11582,341,824,,,,SANT,TUC,,,,,CL60,1688586783,en-route
C-GSAT,CA,67.04,-57.6,11277,88,985,,,,CYYC,YYC,,,CNK,,CL64,1688586783,en-route
N671UA,US,51.64,-61.0,10980,238,881,928,UAL928,UA928,EGLL,LHR,KORD,ORD,UAL,UA,B763,1688586783,en-route
G-YMMT,UK,52.53,-60.69,10972,237,913,219V,BAW219V,BA219,EGLL,LHR,KDEN,DEN,BAW,BA,B772,1688586783,en-route
9H-HFA,SE,61.74,-58.67,10972,224,822,943,SAS943,SK943,EKCH,CPH,KORD,ORD,SAS,SK,A333,1688586783,en-route
G-YMMS,UK,51.12,-63.26,10972,240,916,9CG,BAW9CG,BA289,EGLL,LHR,KPHX,PHX,BAW,BA,B772,1688586783,en-route
N37018,US,76.31,-41.58,10972,310,892,506,UAL506,UA506,LIRF,FCO,KSFO,SFO,UAL,UA,B772,1688586783,en-route
C-FIUA,CA,60.43,-23.32,10972,283,888,809,ACA809,AC809,EHAM,AMS,CYYZ,YYZ,ACA,AC,B77L,1688586783,en-route
TC-JOL,TR,58.58,-56.21,10972,219,833,81D,THY81D,TK81,LTFM,IST,KBOS,BOS,THY,TK,A333,1688586783,en-route
TC-LUK,TR,34.5,34.2,10972,354,874,3NX,THY3NX,TK7709,LLBG,TLV,LTFJ,SAW,THY,TK,A20N,1688586783,en-route
N814NW,US,55.1,-56.65,10972,253,903,139,DAL139,DL139,LFPG,CDG,KMSP,MSP,DAL,DL,A333,1688586783,en-route
7T-VKC,DZ,32.16,3.58,10972,191,870,5318,DAH5318,AH5318,DAAG,ALG,DIAP,ABJ,DAH,AH,B738,1688586783,en-route
N665UA,US,53.62,-55.25,10972,242,824,941,UAL941,UA941,EGLL,LHR,KEWR,EWR,UAL,UA,B763,1688586783,en-route
SU-AAF,AE,20.99,39.58,10965,327,890,512,RBG512,E5512,OEAB,AHB,HECA,CAI,ABY,E5,A320,1688586783,en-route
OK-TVS,CZ,41.244,-8.677,0,168,14,5163,ELY5163,LY5163,LLBG,TLV,LPPR,OPO,TVS,LY,B738,1688586783,en-route
EI-IHJ,IE,37.016,-7.962,0,98,40,48NC,RYR48NC,FR4148,LPFR,FAO,EGGD,BRS,RYR,FR,B38M,1688586783,en-route
EI-EVF,IE,39.489,-0.481,0,115,159,1MM,RYR1MM,FR1740,EIDW,DUB,LEVC,VLC,RYR,FR,B738,1688586783,en-route
G-EZAJ,UK,39.431,-0.205,2948,19,557,47VT,EZY47VT,U28014,LEVC,VLC,EGKK,LGW,EZY,U2,A319,1688586783,en-route
F-HVDH,FR,48.308,-3.574,883,235,151,,,,,,,,,,SIRA,1688586783,en-route
G-ISLN,UK,49.236,-2.109,426,190,266,73K,BCI73K,SI2273,EGBB,BHX,EGJJ,JER,BCI,SI,AT75,1688586783,en-route
XA-AML,MX,22.08,-93.22,11582,241,796,423,AMX423,AM423,KMIA,MIA,MMMX,MEX,AMX,AM,B738,1688586783,en-route
TC-LLO,TR,63.42,-86.02,11582,258,857,8DE,THY8DE,TK203,LTFM,IST,KSEA,SEA,THY,TK,B789,1688586783,en-route
VH-ZNE,AU,17.23,-157.94,11582,50,977,93,QFA93,QF93,YMML,MEL,KLAX,LAX,QFA,QF,B789,1688586783,en-route
HB-JMD,CH,55.45,-97.36,11582,201,875,16Z,EDW16Z,WK16,LSZH,ZRH,KDEN,DEN,EDW,WK,A343,1688586783,en-route
C-GJZS,CA,46.94,-85.43,11582,303,770,305,JZA305,QK305,CYYZ,YYZ,CYQT,YQT,ACA,QK,CRJ9,1688586783,en-route
C-GWCM,CA,49.48,-86.1,11582,273,692,285,WJA285,WS285,CYHZ,YHZ,CYWG,YWG,WJA,WS,B737,1688586783,en-route
D-ANRE,DE,67.88,-107.28,11582,210,942,2454,CFG2454,DE2454,EDDF,FRA,CYVR,YVR,CFG,DE,A339,1688586783,en-route
C-FLKC,CA,51.2,-101.31,11582,276,807,621,FLE621,F8621,CYYZ,YYZ,CYYC,YYC,FLE,F8,B38M,1688586783,en-route
C-FWSK,CA,51.09,-80.75,11582,100,907,398,WJA398,WS398,CYEG,YEG,CYHZ,YHZ,WJA,WS,B737,1688586783,en-route
N785AN,US,63.09,-91.88,11582,221,888,155,AAL155,AA155,EGLL,LHR,KSEA,SEA,AAL,AA,B772,1688586783,en-route
G-XLEG,UK,67.29,-104.48,11582,212,966,28K,BAW28K,BA287,EGLL,LHR,KSFO,SFO,BAW,BA,A388,1688586783,en-route
N813NW,US,53.51,-69.75,11582,237,833,161,DAL161,DL161,EHAM,AMS,KMSP,MSP,DAL,DL,A333,1688586783,en-route
N28912,US,51.27,-63.91,11582,234,940,415,UAL415,UA415,LIMC,MXP,KORD,ORD,UAL,UA,B788,1688586783,en-route
N405DX,US,65.69,-71.73,11582,243,811,51,DAL51,DL51,EGLL,LHR,KSLC,SLC,DAL,DL,A339,1688586783,en-route
EI-DUO,IE,66.32,-81.51,11582,249,809,953,EIN953,EI953,EIDW,DUB,KSEA,SEA,EIN,EI,A332,1688586783,en-route
N379HA,US,33.31,-123.42,11582,255,818,51,HAL51,HA51,KJFK,JFK,PHNL,HNL,HAL,HA,A332,1688586783,en-route
JA863J,JP,54.05,-100.11,11574,309,879,9,JAL9,JL9,KORD,ORD,RJTT,HND,JAL,JL,B789,1688586783,en-route
C-GHQY,CA,54.18,-94.85,11574,310,903,1,ACA1,AC1,CYYZ,YYZ,RJTT,HND,ACA,AC,B788,1688586783,en-route
C-GMXH,CA,23.44,-89.79,11529,177,894,487,SWG487,WG487,CYEG,YEG,MMUN,CUN,SWG,WG,B38M,1688586783,en-route
N24212,US,42.19,-108.16,11277,135,937,1094,UAL1094,UA1094,KSEA,SEA,KDEN,DEN,UAL,UA,B738,1688586783,en-route
N224UA,US,43.49,-108.21,11277,67,988,1074,UAL1074,UA1074,KSFO,SFO,KEWR,EWR,UAL,UA,B772,1688586783,en-route
N13248,US,32.45,-77.9,11277,357,827,681,UAL681,UA681,MYNN,NAS,KEWR,EWR,UAL,UA,B738,1688586783,en-route
N544US,US,21.33,-68.62,11277,128,879,1946,DAL1946,DL1946,KATL,ATL,TJSJ,SJU,DAL,DL,B752,1688586783,en-route
N8617E,US,41.99,-109.17,11277,134,931,4789,SWA4789,WN4789,KGEG,GEG,KDEN,DEN,SWA,WN,B738,1688586783,en-route
86-0023,US,44.31,-98.56,11277,82,957,,,,KSUU,SUU,,,RCH,MC,C5M,1688586783,en-route
N972NK,US,27.92,-86.45,11277,108,870,735,NKS735,NK735,KIAH,IAH,KMIA,MIA,NKS,NK,A20N,1688586783,en-route
P4-KCI,DO,21.92,-73.28,11277,126,842,1909,SHH1909,DO1909,KMIA,MIA,MDSD,SDQ,SHH,DO,E190,1688586783,en-route
C-FULI,CA,48.0,-88.55,11277,113,924,523,DAT523,Y9523,CYWG,YWG,CYYZ,YYZ,DAT,Y9,B38M,1688586783,en-route
C-FLHI,CA,48.67,-109.87,11277,100,909,852,FLE852,F8852,CYVR,YVR,CYOW,YOW,FLE,F8,B38M,1688586783,en-route
N363FR,US,22.5,-74.19,11277,125,838,66,FFT66,F966,KMIA,MIA,MDPC,PUJ,FFT,F9,A20N,1688586783,en-route
C-GWLK,CA,26.99,-89.18,11277,159,859,2310,WJA2310,WS2310,CYYC,YYC,MMUN,CUN,WJA,WS,B38M,1688586783,en-route
N347CM,US,22.86,-70.74,11277,127,894,881,AJT881,M6881,KMCO,MCO,TJSJ,SJU,AJT,M6,B763,1688586783,en-route
TF-ISP,IS,54.97,-76.54,11277,31,951,732,ICE732,FI732,KORD,ORD,EBLG,LGG,ICE,FI,B763,1688586783,en-route
N358PW,US,42.88,-108.05,11277,162,857,1257,AAL1257,AA1257,KBZN,BZN,KDFW,DFW,AAL,AA,B738,1688586783,en-route
N948NK,US,29.97,-67.57,11277,172,863,2324,NKS2324,NK2324,KBOS,BOS,TJSJ,SJU,NKS,NK,A20N,1688586783,en-route
DQ-FJV,FJ,35.6,-126.36,11277,58,1005,870,FJI870,FJ870,NFFN,NAN,KSFO,SFO,FJI,FJ,A332,1688586783,en-route
N818NH,US,28.62,-88.85,11277,107,900,885,AJT885,M6885,KONT,ONT,TJSJ,SJU,AJT,M6,B752,1688586783,en-route
N1806U,US,24.9,-91.09,11277,133,888,131,SWA131,WN131,KDEN,DEN,MMUN,CUN,SWA,WN,B38M,1688586783,en-route
C-FTJV,CA,47.96,-85.59,11277,102,959,342,ACA342,AC342,CYVR,YVR,CYOW,YOW,ACA,AC,B38M,1688586783,en-route
N765SW,US,43.54,-108.39,11277,138,916,3256,SWA3256,WN3256,KBZN,BZN,KDEN,DEN,SWA,WN,B737,1688586783,en-route
99-0060,US,43.44,-101.72,11269,111,937,,,,,,,,RCH,MC,C17,1688586783,en-route
ZK-NZQ,NZ,28.4,-113.26,11269,61,927,26,ANZ26,NZ26,NZAA,AKL,KORD,ORD,ANZ,NZ,B789,1688586783,en-route
CC-BJD,CL,-5.9,-74.31,11087,197,850,2237,LPE2237,LA2237,SPQT,IQT,SPJC,LIM,LAN,LA,A320,1688586783,en-route
9Y-GRN,TT,22.83,-67.44,10972,349,861,600,BWA600,BW600,TTPP,POS,CYYZ,YYZ,BWA,BW,B38M,1688586783,en-route
TC-LJK,TR,58.88,-100.14,10972,210,901,9,THY9,TK9,LTFM,IST,KLAX,LAX,THY,TK,B77W,1688586783,en-route
N609JR,NA,38.48,-116.96,10972,95,624,,,,KCXP,CSN,,,NMD,N6,C551,1688586783,en-route
EI-GCF,IE,59.11,-79.18,10972,255,774,6PE,EIN6PE,EI69,EIDW,DUB,KLAX,LAX,EIN,EI,A333,1688586783,en-route
N836NN,US,20.48,-73.53,10972,318,842,1036,AAL1036,AA1036,TNCA,AUA,KMIA,MIA,AAL,AA,B738,1688586783,en-route
N310RF,US,23.09,-74.23,10972,296,844,2490,AAL2490,AA2490,TIST,STT,KMIA,MIA,AAL,AA,B38M,1688586783,en-route
XA-PFL,MX,24.76,-101.13,10972,12,813,,,,,,,,LCT,YQ,E145,1688586783,en-route
C-FFNF,CA,51.93,-71.72,10972,193,742,163,AKT163,5T163,CYVP,YVP,CYUL,YUL,AKT,5T,B734,1688586783,en-route
TC-JJO,TR,60.6,-96.51,10972,229,883,79K,THY79K,TK79,LTFM,IST,KSFO,SFO,THY,TK,B77W,1688586783,en-route
N348DN,US,24.39,-85.5,10972,180,885,601,DAL601,DL601,KATL,ATL,MMUN,CUN,DAL,DL,A321,1688586783,en-route
EI-GZA,MX,16.64,-94.93,10972,272,851,1267,AMX1267,AM1267,MMTG,TGZ,MMMX,MEX,AMX,AM,B38M,1688586783,en-route
YV2953,VE,10.77,-68.96,10972,261,848,,,,,,,,VCV,V0,E190,1688586783,en-route
N779SK,US,37.77,-117.64,10972,240,696,4765,SKW4765,UA4765,KDEN,DEN,KSBP,SBP,UAL,UA,CRJ7,1688586783,en-route
N881BK,US,41.32,-126.14,10972,320,879,27,AAL27,AA27,KLAX,LAX,RJTT,HND,AAL,AA,B788,1688586783,en-route
N918NN,US,16.37,-76.1,10972,342,870,1124,AAL1124,AA1124,SKBQ,BAQ,KMIA,MIA,AAL,AA,B738,1688586783,en-route
HP-3310DAE,UK,19.01,-81.26,10972,351,840,1560,DAE1560,D51560,SCEL,SCL,KMIA,MIA,DHK,D5,B763,1688586783,en-route
N597JB,US,25.12,-67.57,10972,26,794,236,JBU236,B6236,MDST,STI,KJFK,JFK,JBU,B6,A320,1688586783,en-route
F-GZNA,FR,29.66,-68.6,10972,243,913,90,AFR90,AF90,LFPG,CDG,KMIA,MIA,AFR,AF,B77W,1688586783,en-route
D-AIGL,DE,62.77,-98.12,10972,215,875,450,DLH450,LH450,EDDF,FRA,KLAX,LAX,DLH,LH,A343,1688586783,en-route
F-GZND,FR,55.99,-104.69,10972,201,920,72,AFR72,AF72,LFPG,CDG,KLAX,LAX,AFR,AF,B77W,1688586783,en-route
EC-NRH,ES,61.21,-76.71,10972,252,787,2623,IBE2623,IB2623,LEBL,BCN,KLAX,LAX,IBE,IB,A332,1688586783,en-route
TC-JJU,TR,52.17,-70.44,10972,222,870,5,THY5,TK5,LTFM,IST,KORD,ORD,THY,TK,B77W,1688586783,en-route
N661NK,US,17.89,-76.97,10972,355,844,946,NKS946,NK946,SKCG,CTG,KFLL,FLL,NKS,NK,A321,1688586783,en-route
LX-VCF,LU,55.85,-103.58,10972,205,909,37B,CLX37B,,ELLX,LUX,KLAX,LAX,CLX,CV,B748,1688586783,en-route
N938AK,US,45.49,-107.66,10972,291,731,312,ASA312,AS312,KOMA,OMA,KSEA,SEA,ASA,AS,B39M,1688586783,en-route
N271NN,US,21.32,-72.85,10972,303,846,3780,ENY3780,AA3780,TQPF,AXA,KMIA,MIA,AAL,AA,E75L,1688586783,en-route
N522NK,US,21.94,-71.01,10972,301,811,283,NKS283,NK283,TIST,STT,KMCO,MCO,NKS,NK,A319,1688586783,en-route
C-GHPQ,CA,57.69,-105.1,10972,299,863,9,ACA9,AC9,CYYZ,YYZ,RJAA,NRT,ACA,AC,B788,1688586783,en-route
JA867J,JP,54.1,-81.6,10972,327,892,7,JAL7,JL7,KBOS,BOS,RJAA,NRT,JAL,JL,B789,1688586783,en-route
N837VA,US,21.58,-73.26,10972,303,874,203,REA203,L5203,MDLR,LRM,KMIA,MIA,GXA,L5,A320,1688586783,en-route
N845AM,MX,20.98,-95.02,10972,235,585,441,AMX441,AM441,KMCO,MCO,MMMX,MEX,AMX,AM,B738,1688586783,en-route
9H-QDU,IE,43.628,1.376,0,323,0,4239,RYR4239,FR4239,LFBO,TLS,LEPA,PMI,RYR,FR,B738,1688586783,landed
D-CIRJ,DE,45.888,1.616,8229,195,518,331,ELG331,,EHAM,AMS,LFBT,LDE,MHV,M2,D328,1688586783,en-route
F-GLNE,FR,43.4,5.956,3733,244,514,96VP,TJT96VP,T79016,LIMC,MXP,LFML,MRS,TJT,T7,B190,1688586783,en-route
9H-LMJ,MT,45.625,8.718,0,261,3,73BH,RYR73BH,FR1580,LIMC,MXP,LEPA,PMI,LDA,FR,A320,1688586783,scheduled
