Registration_number,Flag,Latitude,Longitude,Altitude,Direction,Speed,Flight_number,Flight_icao,Flight_iata,Departure_icao,Departure_iata,Arrival_icao,Arrival_iata,Airline_icao,Airline_iata,Aircraft_icao,Updated,Status
N768UA,US,41.072342,-102.545044,10363,246,798,349,UAL349,UA349,KORD,ORD,KDEN,DEN,UAL,UA,B772,1687905483,en-route
N768US,US,34.811668,-112.674812,8717,124,861,839,AAL839,AA839,KPHX,PHX,KPHX,PHX,AAL,AA,A319,1687905483,en-route
N769AV,SV,33.693329,-117.250801,10660,134,881,563,TAI563,AV563,KSFO,SFO,MSLP,SAL,TAI,AV,A20N,1687905485,en-route
N769ND,US,47.587139,-96.813988,1310,329,161,69,NDU69,,KGFK,GFK,KBDE,BDE,NDU,,P28A,1687905485,en-route
N77JS,,36.830521,-119.999481,883,117,288,,,,,,,,,,C310,1687905487,en-route
N770ND,US,47.912727,-97.153717,518,2,214,70,NDU70,,KTVF,TVF,KGFK,GFK,NDU,,P28A,1687905485,en-route
N770UW,,35.216721,-80.943527,0,262,7,,,,,,,,,,A319,1687904799,en-route
N77006,US,41.46571,-115.438011,10058,51,1014,194,UAL194,UA194,KSFO,SFO,EDDM,MUC,UAL,UA,B772,1687905481,en-route
N77016,,48.155266,-122.315155,1470,328,159,,,,,,,,,,C120,1687905486,en-route
N7713A,US,33.764511,-115.353249,9753,60,872,3309,SWA3309,WN3309,KSMF,SMF,KPHX,PHX,SWA,WN,B737,1687905486,en-route
N772FD,US,39.90765,-104.985168,10363,275,753,3778,FDX3778,,KIND,IND,KSLC,SLC,FDX,FX,B752,1687905488,en-route
N772ND,US,47.844761,-96.622993,685,40,198,72,NDU72,,KGFK,GFK,KGFK,GFK,NDU,,P28A,1687905485,en-route
N7720F,US,33.937866,-119.512306,8374,121,840,133,SWA133,WN133,KOAK,OAK,KPIT,PIT,SWA,WN,B737,1687905485,en-route
N77258,US,36.082409,-115.142151,0,81,29,638,UAL638,UA638,KMCO,MCO,KLAS,LAS,UAL,UA,B738,1687905371,en-route
N77261,US,28.546345,-88.453514,9753,294,835,576,UAL576,UA576,KMIA,MIA,KDEN,DEN,UAL,UA,B738,1687905482,en-route
N77296,US,42.086342,-121.678947,5334,289,690,1565,UAL1565,UA1565,KDEN,DEN,KMFR,MFR,UAL,UA,B738,1687905478,en-route
N773UA,US,30.071955,-96.07412,4671,284,768,1681,UAL1681,UA1681,KOMA,OMA,KSFO,SFO,UAL,UA,B772,1687905486,en-route
N774CE,,43.876324,-92.578056,822,51,248,,,,,,,,,,PA31,1687905484,en-route
N7741C,US,38.748501,-98.832642,10363,287,740,3291,SWA3291,WN3291,KBNA,BNA,KDEN,DEN,SWA,WN,B737,1687905483,en-route
N7745A,US,33.433281,-111.998947,0,2,11,2443,SWA2443,WN2443,KBNA,BNA,KPHX,PHX,SWA,WN,B737,1687905332,en-route
N7746C,US,48.207077,-122.704781,5684,161,725,4850,SWA4850,WN4850,KBLI,BLI,KLAS,LAS,SWA,WN,B737,1687905488,en-route
N775EW,,42.315765,-91.943642,1066,359,244,,,,,,,,,,SR22,1687905485,en-route
N775ND,US,47.752914,-96.84864,1272,351,235,75,NDU75,,KGFK,GFK,KGFK,GFK,NDU,,P28A,1687905484,en-route
N77530,US,30.756638,-96.799942,8747,97,835,390,UAL390,UA390,KLAX,LAX,KIND,IND,UAL,UA,B738,1687905486,en-route
N77537,US,36.454147,-109.963821,10660,78,972,1756,UAL1756,UA1756,KLAS,LAS,CYYZ,YYZ,UAL,UA,B738,1687905484,en-route
N77542,US,34.547718,-116.717094,6873,219,670,1320,UAL1320,UA1320,KDEN,DEN,KSNA,SNA,UAL,UA,B738,1687905486,en-route
N77558,US,36.549606,-105.212151,9753,317,838,1552,UAL1552,UA1552,KSAN,SAN,PANC,ANC,UAL,UA,B39M,1687905486,en-route
N77559,US,33.378792,-112.457733,9144,284,811,618,UAL618,UA618,KTPA,TPA,KLAX,LAX,UAL,UA,B39M,1687905485,en-route
N776ND,US,47.590027,-96.401367,952,38,196,76,NDU76,,KGFK,GFK,KGFK,GFK,NDU,,P28A,1687905485,en-route
N777JE,,39.142239,-94.843689,2468,302,335,,,,,,,,,,B350,1687905486,en-route
N777NK,,30.953049,-97.467903,2910,105,290,,,,,,,,,,BT36,1687905483,en-route
N7781N,,29.465054,-94.682442,746,223,164,,,,,,,,,,P28A,1687905478,en-route
N77865,US,40.688843,-86.368645,10058,101,946,2141,UAL2141,UA2141,KSFO,SFO,KIAD,IAD,UAL,UA,B753,1687905487,en-route
N779LF,,41.333725,-93.533752,762,163,200,,,,,,,,,,EC45,1687905481,en-route
N779QS,US,41.303055,-95.885544,0,120,7,779,EJA779,,KOMA,OMA,KCHO,CHO,EJA,1I,CL35,1687905483,en-route
N780JS,,34.537766,-119.720261,6217,324,487,780,JRE780,,KMRY,MRY,KMFR,MFR,JRE,,C25B,1687905485,en-route
N780ND,US,47.951248,-97.166245,304,180,116,80T,NDU80T,,KFAR,FAR,KGFK,GFK,NDU,,PA44,1687905442,en-route
,AE,35.043789,-89.978722,0,1,33,1,OPS1,,,,,,OPS,J6*,ZVEH,1687905071,en-route
N780SW,US,34.380981,-116.564827,9258,244,720,852,SWA852,WN852,KDEN,DEN,KLAX,LAX,SWA,WN,B737,1687905486,en-route
N7809G,,32.54509,-93.733109,365,325,151,,,,,,,,,,C172,1687905428,en-route
N7819A,US,41.971169,-87.88282,0,246,1,1512,SWA1512,WN1512,MMUN,CUN,KORD,ORD,SWA,WN,B737,1687905487,landed
N7823A,US,33.675549,-117.865257,0,53,14,2614,SWA2614,WN2614,KSJC,SJC,KSNA,SNA,SWA,WN,B737,1687905387,en-route
N7826B,US,41.418594,-86.748795,7490,294,811,765,SWA765,WN765,KBWI,BWI,KDAL,DAL,SWA,WN,B737,1687905487,en-route
N783DG,,33.807167,-118.181587,297,164,137,,,,,,,,,,C172,1687905487,en-route
N783QS,US,30.366257,-97.684669,1089,214,322,783,EJA783,1I783,KUES,UES,KAUS,AUS,EJA,1I,CL35,1687905487,en-route
N783SK,US,35.907696,-94.940987,6621,296,701,5355,SKW5355,UA5355,KXNA,XNA,KDEN,DEN,SKW,UA,CRJ7,1687905484,en-route
N7838A,US,35.543015,-120.051727,9448,159,833,2382,SWA2382,WN2382,KSJC,SJC,KBUR,BUR,SWA,WN,B737,1687905486,en-route
N784CC,US,34.211884,-118.876442,1097,271,337,784,XLJ784,,KBFI,BFI,KSUN,SUN,XLJ,,LJ40,1687905485,en-route
N784LU,,33.673508,-80.58931,1562,29,270,,,,KSAV,SAV,KLYH,LYH,,,PA44,1687905485,en-route
N784SW,US,37.838837,-94.472664,9182,178,911,3527,SWA3527,WN3527,KTPA,TPA,KMSY,MSY,SWA,WN,B737,1687905484,en-route
N784XJ,US,38.105118,-105.142143,9265,294,859,784,XOJ784,,KFLL,FLL,KBCT,BCT,XOJ,,C750,1687905485,en-route
N7844A,US,29.69586,-95.415718,967,65,370,8547,SWA8547,WN8547,MSLP,SAL,KHOU,HOU,SWA,WN,B737,1687905485,en-route
N7845A,US,29.653749,-95.269257,0,243,25,894,SWA894,WN894,KHOU,HOU,KMDW,MDW,SWA,WN,B737,1687905472,en-route
N7846A,US,41.088913,-90.397758,6858,84,779,443,SWA443,WN443,KSJC,SJC,KMCO,MCO,SWA,WN,B737,1687905486,en-route
N7848A,US,35.885101,-114.886726,5577,89,738,2727,SWA2727,WN2727,KLAS,LAS,KABQ,ABQ,SWA,WN,B737,1687905488,en-route
N7849A,US,41.965668,-87.996429,480,90,272,2715,SWA2715,WN2715,KPHX,PHX,KORD,ORD,SWA,WN,B737,1687905486,en-route
N785UA,US,51.691498,-104.918472,10058,50,907,901,UAL901,UA901,KSFO,SFO,EGLL,LHR,UAL,UA,B772,1687905486,en-route
N7853B,US,38.622528,-122.564552,9372,160,840,3003,SWA3003,WN3003,KSEA,SEA,KDEN,DEN,SWA,WN,B737,1687905486,en-route
N7856A,US,39.998196,-106.165817,9829,274,740,954,SWA954,WN954,KDAL,DAL,KPDX,PDX,SWA,WN,B737,1687905486,en-route
N786QS,US,42.002819,-87.912819,0,90,81,786,EJA786,,KFNT,FNT,KORD,ORD,EJA,1I,CL35,1687905485,en-route
N786RY,,38.005062,-121.703674,1371,284,237,,,,,,,,,,C172,1687905485,en-route
N7864B,US,39.86433,-104.670738,0,74,12,2956,SWA2956,WN2956,KDEN,DEN,KDAL,DAL,SWA,WN,B737,1687905485,en-route
N78642,,45.026962,-95.049202,1394,28,214,,,,,,,,,,C172,1687905472,en-route
N78652,,33.191746,-80.011971,243,323,125,,,,,,,,,,C172,1687905370,en-route
N7866A,US,39.806351,-104.660835,1760,0,264,867,SWA867,WN867,KGRR,GRR,KSJC,SJC,SWA,WN,B737,1687905486,en-route
N7867A,US,34.316666,-117.379387,3535,119,581,2327,SWA2327,WN2327,KOAK,OAK,KONT,ONT,SWA,WN,B737,1687905485,en-route
N7869A,US,32.798798,-96.792747,960,132,407,2653,SWA2653,WN2653,KSAT,SAT,KLGA,LGA,SWA,WN,B737,1687905487,en-route
N787TF,US,32.760178,-96.53022,213,180,127,536,TRF536,,KACT,ACT,KADS,ADS,TRF,,P28A,1687905487,en-route
N787TY,US,42.955612,-86.225151,929,78,477,787,GLT787,,KMKG,MKG,KSUS,SUS,GLT,,C56X,1687905486,en-route
N7875A,US,34.303879,-105.658318,10363,277,761,712,SWA712,WN712,KDAL,DAL,KSMF,SMF,SWA,WN,B737,1687905486,en-route
N7877H,US,31.632385,-110.936386,9753,2,894,1299,SWA1299,WN1299,MMPR,PVR,KPHX,PHX,SWA,WN,B737,1687905485,en-route
N7878A,US,35.577164,-112.84761,9037,279,777,1211,SWA1211,WN1211,KMDW,MDW,KLAS,LAS,SWA,WN,B737,1687905480,en-route
N788FE,US,44.554588,-123.221786,1996,23,279,7686,CFS7686,,KOTH,OTH,KSLE,SLE,CFS,EM,C208,1687905485,en-route
N788RB,,40.992737,-105.19091,4411,142,425,,,,,,,,,,TBM8,1687905484,en-route
N788SK,US,37.620461,-122.390388,0,21,0,5526,SKW5526,UA5526,KSMF,SMF,KSFO,SFO,SKW,UA,CRJ7,1687905322,landed
N7881A,US,33.49173,-83.950623,2133,344,492,1057,SWA1057,WN1057,KMIA,MIA,KSTL,STL,SWA,WN,B737,1687905483,en-route
N7882B,US,35.011288,-119.09008,9753,330,766,2980,SWA2980,WN2980,KMSP,MSP,KOAK,OAK,SWA,WN,B737,1687905488,en-route
N7883A,US,37.710194,-122.214951,0,309,7,1495,SWA1495,WN1495,KLAS,LAS,KOAK,OAK,SWA,WN,B737,1687905482,en-route
N7886A,US,41.787605,-87.747101,0,219,29,2880,SWA2880,WN2880,KLAS,LAS,KATL,ATL,SWA,WN,B737,1687905487,en-route
N7889A,,33.43335,-111.997841,0,181,11,,,,,,,,,,B737,1687905484,en-route
N789S,,48.326298,-122.656136,1371,351,153,,,,,,,,,,C172,1687905482,en-route
N7891G,,34.128376,-118.305534,1249,168,172,,,,,,,,,,C172,1687905485,en-route
N7901A,US,35.054859,-106.591187,1706,226,324,3057,SCX3057,,KCVG,CVG,KABQ,ABQ,SCX,SY,B738,1687905486,en-route
N79079,,34.94006,-89.78611,274,358,140,,,,,,,,,,C172,1687905464,en-route
N791BP,,45.81406,-122.473869,1828,157,511,,,,,,,,,,B350,1687905486,en-route
N791SH,,33.783463,-84.474945,548,234,137,,,,,,,,,,R22,1687905479,en-route
N791SK,US,36.876728,-121.931824,4137,347,637,5756,SKW5756,UA5756,KSBP,SBP,KSFO,SFO,SKW,UA,CRJ7,1687905486,en-route
N793FD,US,45.477722,-94.232681,7315,298,777,320,FDX320,FX320,KMSP,MSP,KFAR,FAR,FDX,FX,B752,1687905484,en-route
N793JB,US,33.942078,-118.33654,281,264,231,1079,JBU1079,B61079,KLAS,LAS,KLAX,LAX,JBU,B6,A320,1687905485,en-route
N793US,,40.135292,-111.764603,1676,16,181,,,,,,,,,,DA40,1687905486,en-route
N794JB,US,32.928631,-85.727997,9753,259,811,75,JBU75,B675,KJFK,JFK,KMSY,MSY,JBU,B6,A320,1687905482,en-route
N7941G,,35.398499,-80.145493,548,39,172,,,,,,,,,,C172,1687905447,en-route
N7944N,,30.091505,-95.704048,617,339,205,,,,,,,,,,P28A,1687905479,en-route
N7951G,,41.508163,-91.787254,1493,99,240,,,,,,,,,,SR20,1687905485,en-route
N796ND,US,47.77507,-96.953285,1866,354,283,96T,NDU96T,,KGFK,GFK,KFAR,FAR,NDU,,PA44,1687905487,en-route
N797FA,,33.241882,-84.168167,1112,296,159,,,,,,,,,,C172,1687905480,en-route
N798FA,,34.394577,-82.997169,952,260,157,,,,,,,,,,C172,1687905481,en-route
N798QS,US,42.086109,-72.846321,3596,340,564,798,EJA798,,KSTL,STL,KEGE,EGE,EJA,1I,CL35,1687905485,en-route
N799ND,US,48.055069,-97.185608,876,185,170,99T,NDU99T,,KTVF,TVF,KGFK,GFK,NDU,,PA44,1687905487,en-route
N7990W,,34.093555,-117.793633,548,278,137,,,,,,,,,,P28A,1687905488,en-route
N7991U,,47.544998,-122.31498,152,149,122,,,,,,,,,,C150,1687905358,en-route
N8PQ,,33.79348,-117.330605,1371,61,287,,,,,,,,,,AC90,1687905486,en-route
N800BJ,,45.814819,-121.966393,6400,162,468,,,,,,,,,,PC12,1687905484,en-route
N800QS,US,40.239532,-111.763611,3657,315,557,800,EJA800,,KSEE,SEE,KPDK,PDK,EJA,1I,C700,1687905486,en-route
N800UP,,32.733311,-117.178307,0,137,0,,,,,,,,,,B350,1687904860,landed
N8005K,,34.753372,-87.211098,2910,51,261,,,,,,,,,,PA32,1687905486,en-route
N801DZ,US,47.768322,-121.942963,2499,256,503,814,DAL814,DL814,KATL,ATL,KSEA,SEA,DAL,DL,B739,1687905485,en-route
N801WA,US,31.488739,-104.792282,8008,277,848,104,WAL104,,KLRD,LRD,KELP,ELP,WAL,WL,MD83,1687905486,en-route
N80135,,44.551796,-93.388008,579,87,142,,,,,,,,,,C172,1687905484,en-route
N80168,,38.39296,-121.95105,182,166,114,,,,,,,,,,C172,1687905445,en-route
N802DN,US,32.756287,-85.137947,7010,13,809,2210,DAL2210,DL2210,KECP,ECP,KATL,ATL,DAL,DL,B739,1687905480,en-route
N802NW,US,42.514435,-79.444504,9547,73,911,206,DAL206,DL206,KDTW,DTW,LIRF,FCO,DAL,DL,A333,1687905487,en-route
N802SC,,33.822556,-118.028984,1371,251,175,,,,,,,,,,SLG2,1687905486,en-route
N803AL,,32.901211,-97.058678,0,271,16,,,,,,,,,,B788,1687904441,en-route
N803AW,US,30.151703,-89.867676,1950,259,496,1859,AAL1859,AA1859,KDCA,DCA,KDCA,DCA,AAL,AA,A319,1687905484,en-route
N803F,US,34.681183,-94.923164,2773,44,283,409,FDY409,9X409,KDFW,DFW,KHRO,HRO,FDY,9X,C208,1687905396,en-route
N803QS,US,42.119843,-85.923698,2156,273,524,803,EJA803,,KBEH,BEH,OITZ,JWN,EJA,1I,C700,1687905483,en-route
N803TJ,US,32.7346,-117.186203,0,0,0,3308,SWQ3308,,KLAS,LAS,KSAN,SAN,SWQ,WQ,B734,1687905484,landed
N803XT,US,27.973949,-82.529915,0,0,29,503,VXP503,XP503,KILG,ILG,KTPA,TPA,VXP,XP,B738,1687903855,en-route
N80347,,45.773346,-122.630867,358,218,161,,,,,,,,,,C172,1687905487,en-route
N804AW,US,33.236435,-96.760742,1752,255,496,2176,AAL2176,AA2176,KBHM,BHM,KDFW,DFW,AAL,AA,A319,1687905487,en-route
N804NW,US,44.87738,-93.213089,0,30,3,165,DAL165,DL165,EHAM,AMS,KMSP,MSP,DAL,DL,A333,1687905486,landed
N804SK,US,41.621796,-84.273376,5539,32,727,4134,SKW4134,DL4134,KDTW,DTW,KDTW,DTW,SKW,DL,CRJ9,1687905483,en-route
N804UA,US,32.891399,-97.034409,220,339,20,1788,UAL1788,UA1788,KSFO,SFO,KDFW,DFW,UAL,UA,A319,1687905402,en-route
N80470,,45.240723,-122.916985,822,323,200,,,,,,,,,,C172,1687905485,en-route
N805DN,US,21.211761,-78.273743,10363,351,838,1987,DAL1987,DL1987,MKJS,MBJ,KATL,ATL,DAL,DL,B739,1687905474,en-route
N805NW,US,49.716022,-116.783257,10668,49,837,178,DAL178,DL178,KPDX,PDX,EHAM,AMS,DAL,DL,A333,1687905483,en-route
N806TJ,US,30.660049,-99.826889,10363,284,781,4037,SWQ4037,,KHOU,HOU,KPHX,PHX,SWQ,WQ,B734,1687905484,en-route
N80612,,33.884857,-117.689697,1737,74,227,,,,,,,,,,C172,1687905480,en-route
N80678,,45.6213,-122.633148,144,189,142,,,,,,,,,,C172,1687905484,en-route
N807AA,US,33.597977,-95.736877,6469,245,779,289,AAL289,AA289,LIRF,FCO,KDFW,DFW,AAL,AA,B788,1687905485,en-route
N807AW,US,33.315903,-112.045387,3268,70,633,1152,AAL1152,AA1152,KPHX,PHX,KMSY,MSY,AAL,AA,A319,1687905485,en-route
N807NW,US,44.888149,-93.233627,0,216,14,160,DAL160,DL160,KMSP,MSP,EHAM,AMS,DAL,DL,A333,1687905488,en-route
N80781,,34.185516,-83.830673,731,4,164,,,,,,,,,,C172,1687905482,en-route
N808L,,36.285419,-94.12291,883,328,314,,,,,,,,,,PRM1,1687905481,en-route
N808NN,US,32.878529,-97.02037,182,267,42,1915,AAL1915,AA1915,KDFW,DFW,KDFW,DFW,AAL,AA,B738,1687905487,en-route
N808QS,US,37.88393,-97.404366,4998,59,772,808,EJA808,,KICT,ICT,KMDW,MDW,EJA,1I,C700,1687905481,en-route
N8080A,,35.500443,-79.236427,762,264,122,,,,,,,,,,P28A,1687905481,en-route
N8081L,,35.01189,-80.609612,563,41,183,,,,,,,,,,C172,1687905424,en-route
N8088Z,,39.765388,-111.871643,1554,171,166,,,,,,,,,,P28B,1687905461,en-route
N809NN,US,36.939331,-96.93512,10668,351,859,2466,AAL2466,AA2466,KDFW,DFW,KDFW,DFW,AAL,AA,B738,1687905485,en-route
N8093G,,44.462322,-93.921585,518,268,166,,,,,,,,,,P28A,1687905410,en-route
N81TE,,38.850311,-121.933105,701,159,350,,,,,,,,,,BE58,1687905483,en-route
N810DN,US,30.296448,-81.799942,10668,339,783,1758,DAL1758,DL1758,MPTO,PTY,KATL,ATL,DAL,DL,B739,1687905486,en-route
N810JS,,30.205353,-95.373123,617,228,331,810,JRE810,,KSTL,STL,KDWH,DWH,JRE,,C56X,1687905481,en-route
N810NN,,35.21682,-80.943359,0,273,11,,,,,,,,,,B738,1687905436,en-route
N811DD,US,35.032562,-85.566566,4381,263,300,81,CYT81,,KCHA,CHA,KMEM,MEM,CYT,,PC12,1687905485,en-route
N812PA,US,26.673176,-100.123634,5516,214,457,1,PRY1,,KLRD,LRD,MMIO,SLW,PRY,,PC12,1687905484,en-route
N813DN,US,33.536636,-84.370163,2491,90,487,1828,DAL1828,DL1828,KATL,ATL,KATL,ATL,DAL,DL,B739,1687905488,en-route
N814DN,US,46.348343,-103.640129,10363,253,738,1021,DAL1021,DL1021,KMSP,MSP,KPDX,PDX,DAL,DL,B739,1687905476,en-route
N814HA,US,39.074226,-122.190308,2354,173,227,53,MMY53,,,,,,MMY,,C172,1687905483,en-route
N814NW,US,46.189636,-93.120583,7665,226,727,139,DAL139,DL139,LFPG,CDG,KMSP,MSP,DAL,DL,A333,1687905480,en-route
N8140B,,38.05357,-122.018875,457,269,140,,,,,,,,,,C172,1687905486,en-route
N81437,,6.390656,-75.930611,6400,5,440,,,,,,,,,,BE9L,1687904977,en-route
N8144V,,48.0065,-122.436035,182,356,131,,,,,,,,,,C150,1687905486,en-route
,,38.490967,-122.034821,2278,97,516,3,NJZ3,,KSTS,STS,KMCC,MCC,NJZ,,,1687905485,en-route
N815MD,,38.851429,-77.039993,0,104,1,,,,,,,,,,E170,1687905487,scheduled
N815NW,US,42.221603,-80.284531,8808,91,914,98,DAL98,DL98,KDTW,DTW,LFPG,CDG,DAL,DL,A333,1687905486,en-route
N815TM,,35.403023,-81.439369,937,221,201,,,,,,,,,,BT36,1687905481,en-route
N815UA,US,31.807423,-106.391716,1219,50,233,2201,UAL2201,UA2201,KELP,ELP,KDEN,DEN,UAL,UA,A319,1687905478,en-route
N8152X,,33.590286,-86.488525,2712,16,246,,,,,,,,,,SR22,1687905310,en-route
N8157X,,33.82127,-117.458549,731,133,168,,,,,,,,,,C172,1687905447,en-route
N8158P,,44.864208,-123.182526,243,47,177,,,,,,,,,,P28T,1687905474,en-route
N816AW,US,35.667664,-84.813828,6477,274,755,1417,AAL1417,AA1417,KPHL,PHL,KPHL,PHL,AAL,AA,A319,1687905486,en-route
N816LN,,35.973358,-115.140549,0,357,0,,,,,,,,,,SR22,1687905478,landed
N816PK,,32.231552,-81.107391,640,165,196,,,,,,,,,,P28A,1687905480,en-route
N816WG,,35.730835,-77.407555,7620,31,511,,,,,,,,,,PC12,1687905485,en-route
N817AN,US,42.168415,-87.753235,3040,225,670,151,AAL151,AA151,LFPG,CDG,KORD,ORD,AAL,AA,B788,1687905485,en-route
N817NW,US,35.287949,-79.703751,10058,66,922,72,DAL72,DL72,KATL,ATL,EHAM,AMS,DAL,DL,A333,1687905487,en-route
N817UA,US,41.77597,-87.632568,3040,321,548,1980,UAL1980,UA1980,KPNS,PNS,KBWI,BWI,UAL,UA,A319,1687905487,en-route
N8171Q,,34.021912,-118.444107,91,225,133,,,,,,,,,,SR22,1687905485,en-route
N8171W,,40.936203,-92.030396,1828,290,201,,,,,,,,,,P28A,1687905486,en-route
N818DB,,47.280361,-96.123962,1539,176,277,,,,,,,,,,BT36,1687905485,en-route
N818NN,US,32.778992,-96.844208,2423,50,551,1551,AAL1551,AA1551,KDFW,DFW,KORD,ORD,AAL,AA,B738,1687905487,en-route
N818PR,,34.416183,-119.489998,2613,299,314,,,,,,,,,,BT36,1687905484,en-route
N8185Z,,48.237289,-122.936722,1036,159,246,,,,,,,,,,C205,1687905479,en-route
N81858,,38.15221,-103.719597,2560,346,270,,,,,,,,,,PA32,1687905487,en-route
N819AW,US,32.883942,-97.048988,205,180,5,1097,AAL1097,AA1097,KDFW,DFW,KDFW,DFW,AAL,AA,A319,1687905487,en-route
N819DN,US,45.810707,-96.025452,10363,295,727,944,DAL944,DL944,KDTW,DTW,KSEA,SEA,DAL,DL,B739,1687905485,en-route
N819DX,US,45.261112,-105.971039,10363,325,813,735,DAL735,DL735,KATL,ATL,KATL,ATL,DAL,DL,B752,1687905355,en-route
N819LM,,41.721046,-85.917686,601,269,240,,,,,,,,,,TBM8,1687905483,en-route
N819PA,US,33.675522,-112.126854,906,91,174,541,ASI541,,,,,,ASI,,P28A,1687905485,en-route
N819SY,US,33.323814,-84.318832,10591,266,777,8196,SCX8196,SY8196,KACY,ACY,KBHM,BHM,SCX,SY,B738,1687905485,en-route
N82FW,,44.5952,-122.980301,754,334,175,,,,,,,,,,C182,1687905485,en-route
N82P,,29.644775,-95.658592,99,175,207,,,,,,,,,,E55P,1687905395,en-route
N820DN,,42.203251,-83.363411,0,129,0,,,,,,,,,,B739,1687904480,landed
N820DX,US,44.913986,-93.573631,1272,308,379,1573,DAL1573,DL1573,KATL,ATL,KMSP,MSP,DAL,DL,B752,1687905485,en-route
N820HC,,35.170303,-97.165276,8229,181,524,,,,,,,,,,BE20,1687905485,en-route
N820UA,,29.9837,-95.33683,0,356,18,,,,,,,,,,A319,1687904804,en-route
N821AN,US,34.866837,-94.8349,7917,222,900,133,AAL133,AA133,EIDW,DUB,KDFW,DFW,AAL,AA,B789,1687905481,en-route
N821AV,CR,36.035065,-82.025299,10370,197,944,627,LRC627,AV627,CYYZ,YYZ,MSLP,SAL,LRC,AV,A320,1687905485,en-route
N821AW,US,30.819122,-98.329735,10050,15,898,2136,AAL2136,AA2136,KDFW,DFW,KDFW,DFW,AAL,AA,A319,1687905486,en-route
N821PD,,37.740692,-122.05986,1036,297,150,,,,,,,,,,AS50,1687905486,en-route
N821VV,,35.149612,-118.881042,4625,151,472,,,,,,,,,,BE9L,1687905485,en-route
N8218Z,,32.981468,-117.283203,1645,163,135,,,,,,,,,,P28A,1687905453,en-route
N822AW,US,33.978477,-95.943436,10073,43,926,2914,AAL2914,AA2914,KAUS,AUS,KBOS,BOS,AAL,AA,A319,1687905487,en-route
N822DN,US,33.69397,-85.593193,6126,270,740,574,DAL574,DL574,KATL,ATL,KSFO,SFO,DAL,DL,B739,1687905483,en-route
N822DX,US,36.359207,-84.749763,9144,0,779,1683,DAL1683,DL1683,KATL,ATL,KATL,ATL,DAL,DL,B752,1687905482,en-route
N822NN,US,41.313248,-95.895729,0,75,9,2188,AAL2188,AA2188,KDFW,DFW,KDFW,DFW,AAL,AA,B738,1687905453,en-route
N822SY,US,44.449379,-94.097565,7406,234,775,8944,SCX8944,SY8944,KMSP,MSP,KONT,ONT,SCX,SY,B738,1687905485,en-route
N8228W,,29.84371,-97.756775,1135,76,229,,,,,,,,,,P28A,1687905484,en-route
N823MA,US,38.722641,-90.231911,868,212,314,446,FDY446,9X446,KBRL,BRL,KSTL,STL,FDY,9X,C208,1687905485,en-route
N823PA,US,32.954361,-111.919373,2194,177,166,515,ASI515,,,,,,ASI,,P28A,1687905486,en-route
N824DN,US,33.988449,-88.431923,9144,284,818,2953,DAL2953,DL2953,KATL,ATL,KLIT,LIT,DAL,DL,B739,1687905482,en-route
N824E,,33.849655,-83.886162,1097,139,275,,,,,,,,,,RV10,1687905483,en-route
N824ND,US,47.863266,-97.125801,1150,152,135,24,NDU24,,KFAR,FAR,KGFK,GFK,NDU,,P28A,1687905485,en-route
N825KA,,31.321045,-95.618851,3619,106,455,,,,,,,,,,BE20,1687905485,en-route
N825NW,US,54.146255,-105.134605,10668,55,892,142,DAL142,DL142,KSEA,SEA,EHAM,AMS,DAL,DL,A333,1687905486,en-route
N825SK,US,45.510956,-93.56971,3657,159,609,3839,SKW3839,DL3839,KMSP,MSP,KMSP,MSP,SKW,DL,CRJ9,1687905484,en-route
N825US,,36.213871,-115.174469,777,272,129,,,,,,,,,,DA40,1687905479,en-route
N825UW,,36.891357,-76.601234,13098,223,725,,,,,,,,,,C650,1687905486,en-route
N82554,,30.683624,-97.871704,1478,236,179,,,,,,,,,,P28A,1687905487,en-route
N826KS,,37.46246,-122.116409,0,317,51,,,,,,,,,,C172,1687905401,en-route
N826SY,US,44.519669,-94.917625,6583,71,790,106,SCX106,SY106,KLAS,LAS,KMSP,MSP,SCX,SY,B738,1687905486,en-route
N8265S,,44.60582,-93.69062,944,274,209,,,,,,,,,,P28T,1687905484,en-route
N827NN,US,33.596603,-94.601257,10507,68,931,2345,AAL2345,AA2345,KDFW,DFW,KDFW,DFW,AAL,AA,B738,1687905487,en-route
N827SK,US,42.200802,-83.354187,243,267,42,3777,SKW3777,DL3777,CYUL,YUL,KDTW,DTW,SKW,DL,CRJ9,1687905488,en-route
N8274H,,45.150513,-93.228737,1127,55,170,,,,,,,,,,P28A,1687905484,en-route
N828AW,US,32.357624,-108.462303,10668,87,929,1180,AAL1180,AA1180,KSBP,SBP,KDFW,DFW,AAL,AA,A319,1687905486,en-route
N828UP,US,40.621033,-89.677795,8229,34,496,828,GAJ828,,KTVC,TVC,KPWK,PWK,GAJ,,B350,1687905485,en-route
N82821,,41.338898,-88.520775,2468,310,225,,,,,,,,,,P28T,1687905482,en-route
N8288R,,30.748581,-86.576088,1920,190,601,,,,,,,,,,C525,1687905440,en-route
N829AN,US,48.230122,-77.714684,10355,233,896,91,AAL91,AA91,EGLL,LHR,KORD,ORD,AAL,AA,B789,1687905485,en-route
N829SK,US,30.623087,-89.845146,10020,52,831,3889,SKW3889,DL3889,KATL,ATL,KATL,ATL,SKW,DL,CRJ9,1687905484,en-route
